Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Adrenal cortex	38/4574	0.18067397529483767	0.3172789844406908	0	0	1.2107750158064623	2.071710046583194	DPP10;RAB3A;NDRG3;RABGAP1;GDI1;PCDH10;FAM57B;STXBP1;CEND1;ABAT;NDRG2;EPB49;PHYHIP;CNDP2;RIMS2;KIAA0513;CAMK2N2;TSPAN7;PIP4K2C;SULT4A1;TSPYL1;SLC6A17;IQSEC2;RHBDD2;KCNAB2;SMARCA2;TUBB4A;DNM1;SYN1;MAPK8IP1;DKK3;MPPED1;MAP7D1;EEF1A2;MAPRE3;RLTPR;EBAG9;VAMP2
Pancreatic islet	41/4972	0.18068769283402053	0.3172789844406908	0	0	1.2048305450163717	2.0614472213708916	DPP10;RTN1;NDRG3;RABGAP1;GDI1;FAM57B;STXBP1;ABAT;ENO2;NDRG2;EPB49;PHYHIP;CNDP2;SCAMP5;CAMK2N2;TSPAN7;KIAA1324;SH3BGRL2;PIP4K2C;SULT4A1;TSPYL1;SLC6A17;IQSEC2;RHBDD2;KCNAB2;SMARCA2;DNM1;SYN1;MAPK8IP1;DKK3;MPPED1;MAP7D1;EEF1A2;SPATS2L;MAPRE3;RLTPR;INA;EBAG9;TSPYL4;VAMP2;CDK5R1
Swiss-3T3 cell	1/28	0.1832857102726615	0.3180546148849126	0	0	5.135716135716136	8.713816227078066	PLCB1
Ureter	1/28	0.1832857102726615	0.3180546148849126	0	0	5.135716135716136	8.713816227078066	CHRM3
Sweat	1/29	0.18917428872059963	0.32258043452356583	0	0	4.952047952047952	8.245588322597563	TSPAN7
Myoepithelium	1/29	0.18917428872059963	0.32258043452356583	0	0	4.952047952047952	8.245588322597563	ENO2
AtT-20 cell	1/29	0.18917428872059963	0.32258043452356583	0	0	4.952047952047952	8.245588322597563	RAB3A
Supporting cell	1/30	0.1950207027500213	0.33063854776584073	0	0	4.781046539667229	7.8153356133463845	ENO2
Placenta	119/15885	0.19802569356949126	0.33381474058857097	0	0	1.2348344538881137	1.9996396581348912	CHRM3;RAB3A;CRTC1;CTNND2;WIPF3;ABAT;KNDC1;ENO2;CNDP2;SCAMP5;RIMS2;FAM19A2;PIP4K2C;BSN;ANKS1B;RBFOX1;SLC15A2;TSPYL1;SLC6A17;LMO4;RUNDC3A;RNF41;MAPK8IP1;DKK3;CACNB1;KIAA1217;CACNB2;SLC9A6;MAP7D1;HECW1;EEF1A2;ABCG4;TSPYL4;RTN1;NDRG3;PCDH10;STXBP1;CEND1;NDRG2;ACTR3B;EPB49;KLC2;NEURL;VPS8;CASKIN1;TSPAN7;PLXNA4;ANKRD34A;CADM3;CADM4;IQSEC2;RHBDD2;HOOK3;SMARCA2;CORO2B;SNAP91;SYT7;GNAO1;FER;RALYL;DLG1;PPP1R1B;SPATS2L;FXYD7;RLTPR;CNIH2;DPP10;GABRB1;GDI1;FAM57B;KCNC2;DIRAS1;SLC35F1;GRM5;NUDCD3;LRRTM1;BAI2;SH3BGRL2;YWHAG;DLGAP4;ANKRD6;PDE4D;KCNAB2;DUSP8;DNM1;SYN1;ANO3;KCNMA1;MAPRE3;PLCB1;VSTM2A;INA;VAMP2;RABGAP1;DCTN1;PHYHIP;MLLT6;KIAA0513;ABLIM2;ZNRF3;SV2B;SLIT1;ASPDH;CTNNA2;SNCB;CA11;KCNB1;AGK;GAD1;KIAA1045;HTR5A;TUBB4A;GRIN1;NECAP1;PPP2R2C;RAB15;LYRM5;EBAG9;HCN1
Neuro-2a cell	1/31	0.2008252521700935	0.33661050789873626	0	0	4.621445221445222	7.418899095679858	CEND1
Neural stem cell	2/116	0.20351096301754015	0.33857516244403	0	0	2.439090684457623	3.883118721341331	MAP2;ENO2
Rectum	111/14744	0.20597681675546067	0.33857516244403	0	0	1.200592682790455	1.8969264217211323	CHRM3;RAB3A;CRTC1;CTNND2;WIPF3;ABAT;FAIM2;ENO2;CNDP2;RIMS2;FAM19A2;FAM19A1;PIP4K2C;BSN;ANKS1B;RBFOX1;TSPYL1;SLC6A17;LMO4;RUNDC3A;MAPK8IP1;DKK3;CACNB1;KIAA1217;OLFM1;SLC9A6;MAP7D1;HECW1;EEF1A2;ABCG4;TSPYL4;GPM6A;RTN1;NDRG3;STXBP1;CEND1;NDRG2;ACTR3B;EPB49;KLC2;VPS8;CASKIN1;TSPAN7;ANKRD34A;CADM3;CADM4;IQSEC2;RHBDD2;HOOK3;SMARCA2;CORO2B;SNAP91;GNAO1;FER;LRFN5;RALYL;DLG1;PPP1R1B;SPATS2L;FXYD7;RLTPR;CNIH2;DPP10;GABRB1;GDI1;KCNC2;DIRAS1;GRM5;NUDCD3;LRRTM1;SH3BGRL2;YWHAG;DLGAP4;ANKRD6;ZNF365;PDE4D;KCNAB2;DUSP8;DNM1;SYN1;ANO3;KCNMA1;MAPRE3;PLCB1;VSTM2A;INA;VAMP2;RABGAP1;DCTN1;PHYHIP;MLLT6;KIAA0513;ABLIM2;ZNRF3;SV2B;KIAA1324;ASPDH;CTNNA2;SNCB;CA11;KCNB1;AGK;KIAA1045;HTR5A;TUBB4A;GRIN1;NECAP1;PPP2R2C;RAB15;EBAG9;HCN1
Tadpole	1/32	0.20658823471161156	0.33857516244403	0	0	4.472140762463343	7.0526897314723325	INA
Sciatic nerve	1/32	0.20658823471161156	0.33857516244403	0	0	4.472140762463343	7.0526897314723325	SCN8A
Nerve	2/118	0.20876546231776885	0.34025310156763433	0	0	2.3967945604662457	3.7546837712477554	NDRG2;TUBB4A
Filopodium	1/33	0.21230994594447097	0.34397969134592155	0	0	4.3321678321678325	6.71359541905614	GPM6A
Breast cancer cell	3/221	0.21338401191967338	0.34397969134592155	0	0	1.9166504001561584	2.960576779041959	SLC9A6;LMO4;EBAG9
Adult	9/918	0.21692938632802622	0.3477943965585203	0	0	1.3895856252291896	2.1235416673242185	GRM5;MAP2;SCN8A;GAD1;PPP1R1B;ENO2;BSN;SYN1;GRIN1
Ureteric bud	1/35	0.22363072641172957	0.3546831413519367	0	0	4.076923076923077	6.106248761885597	BSN
Secretory cell	1/35	0.22363072641172957	0.3546831413519367	0	0	4.076923076923077	6.106248761885597	RAB3A
lat1	1/36	0.2292303764866502	0.361620112639368	0	0	3.96023976023976	5.833543143716861	RBFOX1
Kidney	126/16989	0.23228236659106716	0.3644856284274724	0	0	1.2424242424242424	1.8136928348523655	CHRM3;RAB3A;CRTC1;CTNND2;WIPF3;ABAT;KNDC1;ENO2;CNDP2;SCAMP5;RIMS2;FAM19A2;PIP4K2C;BSN;ANKS1B;C11ORF87;RBFOX1;SLC15A2;TSPYL1;SLC6A17;LMO4;HPCAL4;RUNDC3A;RNF41;MAPK8IP1;DKK3;CACNB1;KIAA1217;CACNB2;OLFM1;SLC9A6;SCN8A;MAP7D1;HECW1;EEF1A2;ABCG4;TSPYL4;GPM6A;RTN1;NDRG3;PCDH10;STXBP1;CEND1;NDRG2;ACTR3B;EPB49;KLC2;NEURL;MAP2;VPS8;CASKIN1;TSPAN7;ANKRD34A;CADM4;IQSEC2;RHBDD2;HOOK3;SMARCA2;CORO2B;SNAP91;SYT7;GNAO1;FER;RALYL;DLG1;PPP1R1B;SPATS2L;FXYD7;RLTPR;CNIH2;DPP10;GABRB1;GDI1;FAM57B;KCNC2;DIRAS1;SLC35F1;GRM5;NUDCD3;LRRTM1;BAI2;SH3BGRL2;SULT4A1;YWHAG;DLGAP4;ANKRD6;ZNF365;PDE4D;KCNAB2;DUSP8;DNM1;SYN1;ANO3;MPPED1;KCNMA1;MAPRE3;PLCB1;VSTM2A;INA;VAMP2;RABGAP1;DCTN1;PHYHIP;MLLT6;KIAA0513;ABLIM2;ZNRF3;SV2B;CAMK2N2;SLIT1;ASPDH;CTNNA2;SNCB;CA11;KCNB1;AGK;GAD1;HTR5A;TUBB4A;GRIN1;NECAP1;PPP2R2C;RAB15;LYRM5;EBAG9;HCN1
Cochlear hair cell	1/37	0.23478991685126968	0.36454223932170815	0	0	3.85003885003885	5.578953217926415	KCNMA1
Inner hair cell	1/37	0.23478991685126968	0.36454223932170815	0	0	3.85003885003885	5.578953217926415	BSN
BTO:0001439	1/38	0.2403096329087057	0.37115885711030455	0	0	3.7457947457947456	5.340855472423136	CNDP2
Synovial cell	1/39	0.2457898078403988	0.3776457985047794	0	0	3.6470371733529627	5.117809028995641	SCAMP5
Superior cervical ganglion	38/4740	0.25060586817139696	0.3799561438949768	0	0	1.1553734661284238	1.598891092453995	DPP10;GPM6A;RAB3A;RTN1;NDRG3;RABGAP1;GDI1;PCDH10;FAM57B;STXBP1;ABAT;NDRG2;EPB49;PHYHIP;CNDP2;LRRTM4;CAMK2N2;PIP4K2C;SULT4A1;CA11;TSPYL1;SLC6A17;IQSEC2;LMO4;KCNAB2;HPCAL4;SMARCA2;DNM1;SYN1;MAPK8IP1;DKK3;MPPED1;MAP7D1;RLTPR;PLCB1;EBAG9;TSPYL4;VAMP2
Dopaminergic system	1/40	0.25123072303466765	0.3799561438949768	0	0	3.5533440918056303	4.908531064512407	PPP1R1B
Photoreceptor cell	1/40	0.25123072303466765	0.3799561438949768	0	0	3.5533440918056303	4.908531064512407	BSN
Oral mucosa	81/10627	0.2524454379776795	0.3799561438949768	0	0	1.1350274985776598	1.5624336132925716	DPP10;CHRM3;GABRB1;GDI1;CRTC1;FAM57B;KCNC2;CTNND2;DIRAS1;WIPF3;ENO2;CNDP2;RIMS2;GRM5;NUDCD3;FAM19A2;FAM19A1;SH3BGRL2;PIP4K2C;YWHAG;ANKS1B;DLGAP4;ANKRD6;RBFOX1;TSPYL1;LMO4;PDE4D;KCNAB2;RUNDC3A;DNM1;SYN1;MAPK8IP1;DKK3;ANO3;CACNB1;KIAA1217;OLFM1;SLC9A6;HECW1;EEF1A2;PLCB1;VSTM2A;ABCG4;INA;TSPYL4;RTN1;NDRG3;PCDH10;DCTN1;NDRG2;ACTR3B;MLLT6;KIAA0513;KLC2;ABLIM2;ZNRF3;SV2B;MAP2;KIAA1324;ASPDH;CTNNA2;ANKRD34A;CA11;CADM4;RHBDD2;AGK;HOOK3;KIAA1045;SMARCA2;TUBB4A;GRIN1;FER;DLG1;PPP2R2C;RAB15;LYRM5;PPP1R1B;SPATS2L;RLTPR;CNIH2;EBAG9
Orbit	1/41	0.2566326577063544	0.384297634636419	0	0	3.4643356643356644	4.711876070054164	ENO2
Keratinocyte	2/137	0.2591898360301011	0.3845213299455378	0	0	2.057485654668753	2.778005872618516	GDI1;RLTPR
Neural crest	2/138	0.2618570339837149	0.3845213299455378	0	0	2.0422535211267605	2.736531076280784	OLFM1;ENO2
Taste bud	1/42	0.26199588921712913	0.3845213299455378	0	0	3.3796691113764283	4.526818251920698	ENO2
Ileal mucosa	1/42	0.26199588921712913	0.3845213299455378	0	0	3.3796691113764283	4.526818251920698	MLLT6
Trigeminal ganglion	34/4239	0.2670742998535311	0.3865666883476614	0	0	1.150435628580694	1.5188377693084958	DPP10;RAB3A;RTN1;NDRG3;RABGAP1;GDI1;PCDH10;FAM57B;STXBP1;ABAT;ENO2;NDRG2;EPB49;PHYHIP;CNDP2;LRRTM4;CAMK2N2;PIP4K2C;SULT4A1;TSPYL1;SLC6A17;IQSEC2;LMO4;KCNAB2;SMARCA2;DNM1;SYN1;MAPK8IP1;DKK3;MPPED1;MAP7D1;MAPRE3;RLTPR;VAMP2
Myenteric plexus	1/43	0.26732069295906075	0.3865666883476614	0	0	3.299034299034299	4.352436550206619	ENO2
Uterine endometrial cancer cell	1/43	0.26732069295906075	0.3865666883476614	0	0	3.299034299034299	4.352436550206619	YWHAG
Ovary	119/16042	0.26884036267078454	0.3868678389652753	0	0	1.1757256798342022	1.5444773696207144	CHRM3;RAB3A;CRTC1;CTNND2;WIPF3;ABAT;FAIM2;KNDC1;ENO2;CNDP2;SCAMP5;RIMS2;FAM19A2;PIP4K2C;BSN;ANKS1B;RBFOX1;TSPYL1;UNC5A;SLC6A17;LMO4;HPCAL4;RUNDC3A;RNF41;MAPK8IP1;DKK3;CACNB1;KIAA1217;CACNB2;OLFM1;SLC9A6;SCN8A;MAP7D1;HECW1;EEF1A2;ABCG4;TSPYL4;GPM6A;RTN1;NDRG3;PCDH10;STXBP1;NDRG2;ACTR3B;EPB49;KLC2;NEURL;MAP2;VPS8;CASKIN1;TSPAN7;PLXNA4;ANKRD34A;CADM3;CADM4;IQSEC2;RHBDD2;HOOK3;SMARCA2;CORO2B;SNAP91;SYT7;GNAO1;FER;LRFN5;RALYL;DLG1;PPP1R1B;SPATS2L;CNIH2;DPP10;GDI1;FAM57B;KCNC2;DIRAS1;GRM5;NUDCD3;BAI2;SH3BGRL2;SULT4A1;YWHAG;DLGAP4;ANKRD6;ZNF365;PDE4D;KCNAB2;DNM1;SYN1;ANO3;KCNMA1;MAPRE3;PLCB1;VSTM2A;INA;VAMP2;RABGAP1;DCTN1;PHYHIP;MLLT6;KIAA0513;ABLIM2;ZNRF3;CAMK2N2;KIAA1324;SLIT1;CTNNA2;SNCB;CA11;AGK;KIAA1045;HTR5A;TUBB4A;GRIN1;NECAP1;PPP2R2C;RAB15;LYRM5;EBAG9;CDK5R1
Cerebrospinal fluid	1/44	0.2726073423089052	0.3884983863822562	0	0	3.2221499430801757	4.187901828893524	DKK3
Rosette	1/44	0.2726073423089052	0.3884983863822562	0	0	3.2221499430801757	4.187901828893524	ENO2
Lung fibroblast	1/45	0.2778561088076697	0.39218924448929454	0	0	3.1487603305785123	4.032465879553972	FAIM2
Uterine adenocarcinoma cell	1/45	0.2778561088076697	0.39218924448929454	0	0	3.1487603305785123	4.032465879553972	EBAG9
Pericardium	1/47	0.28824106957344137	0.40299106883490615	0	0	3.0115536637275766	3.746246579134207	SPATS2L
Umbilical vein endothelial cell	1/47	0.28824106957344137	0.40299106883490615	0	0	3.0115536637275766	3.746246579134207	PDE4D
Trachea	8/882	0.3029697199472677	0.4184327790773597	0	0	1.277560909947503	1.5255641160733404	SLC15A2;GDI1;DCTN1;PDE4D;KIAA1324;SH3BGRL2;NDRG2;DKK3
BTO:0005453	55/7164	0.3032683281406143	0.4184327790773597	0	0	1.1080826488341255	1.3220947330902915	DPP10;RAB3A;GDI1;CRTC1;ABAT;ENO2;CNDP2;RIMS2;NUDCD3;PIP4K2C;YWHAG;DLGAP4;TSPYL1;SLC6A17;PDE4D;KCNAB2;HPCAL4;DNM1;RNF41;MAPK8IP1;SLC9A6;MAP7D1;EEF1A2;MAPRE3;INA;VAMP2;NDRG3;RABGAP1;DCTN1;NDRG2;ACTR3B;EPB49;MLLT6;KIAA0513;KLC2;ABLIM2;VPS8;CASKIN1;RHBDD2;AGK;HOOK3;SMARCA2;TUBB4A;SNAP91;GNAO1;LRFN5;RALYL;DLG1;NECAP1;PPP2R2C;RAB15;SPATS2L;RLTPR;EBAG9;HCN1
rab9	1/50	0.30354106685611854	0.4184327790773597	0	0	2.826744683887541	3.370153465117457	RAB3A
Submucosa	1/51	0.30856813091166224	0.4233841796229784	0	0	2.77006993006993	3.2570831662047954	ENO2
Mesenchymal stem cell	2/159	0.3177252584628472	0.4330034597659012	0	0	1.7672019377410964	2.026217609709784	MAP2;ENO2
Molaris	1/53	0.31851440938712056	0.4330034597659012	0	0	2.663259817105971	3.04700243535845	SMARCA2
ae3	1/54	0.32343413500046725	0.4376746322254029	0	0	2.6128776883493865	2.9493112629733527	ENO2
Optic nerve	1/57	0.33798268691525163	0.4552734823744257	0	0	2.4725274725274726	2.6821004018124146	KCNMA1
Salivary gland	113/15335	0.34523991950679617	0.46293534661138575	0	0	1.1096884390589172	1.1801710601605788	CHRM3;RAB3A;CRTC1;CTNND2;WIPF3;ABAT;ENO2;CNDP2;SCAMP5;RIMS2;FAM19A2;PIP4K2C;ANKS1B;C11ORF87;RBFOX1;SLC15A2;TSPYL1;SLC6A17;LMO4;RUNDC3A;RNF41;MAPK8IP1;DKK3;CACNB1;KIAA1217;CACNB2;OLFM1;SLC9A6;MAP7D1;HECW1;EEF1A2;ABCG4;TSPYL4;RTN1;NDRG3;PCDH10;STXBP1;CEND1;NDRG2;ACTR3B;EPB49;KLC2;MAP2;VPS8;CASKIN1;TSPAN7;PLXNA4;ANKRD34A;CADM3;CADM4;IQSEC2;RHBDD2;HOOK3;SMARCA2;SYT7;GNAO1;FER;DLG1;PPP1R1B;SPATS2L;RLTPR;CNIH2;DPP10;GABRB1;GDI1;FAM57B;KCNC2;DIRAS1;SLC35F1;GRM5;NUDCD3;LRRTM1;SH3BGRL2;SULT4A1;YWHAG;DLGAP4;ANKRD6;ZNF365;PDE4D;KCNAB2;DUSP8;DNM1;SYN1;ANO3;MPPED1;KCNMA1;MAPRE3;PLCB1;VSTM2A;INA;VAMP2;RABGAP1;DCTN1;PHYHIP;MLLT6;KIAA0513;ZNRF3;SV2B;CAMK2N2;KIAA1324;ASPDH;CTNNA2;CA11;KCNB1;AGK;KIAA1045;TUBB4A;GRIN1;NECAP1;PPP2R2C;RAB15;LYRM5;EBAG9
Cyst	1/62	0.36154304567924456	0.48042882196115827	0	0	2.26928808896022	2.3087150843800868	ENO2
Tooth enamel	1/62	0.36154304567924456	0.48042882196115827	0	0	2.26928808896022	2.3087150843800868	SMARCA2
Uterine endometrium	84/11318	0.3685023348801785	0.48748066721817335	0	0	1.0744881609400037	1.0726703753919138	DPP10;CHRM3;GABRB1;GDI1;CRTC1;KCNC2;CTNND2;WIPF3;ABAT;ENO2;CNDP2;RIMS2;GRM5;NUDCD3;FAM19A2;SH3BGRL2;PIP4K2C;YWHAG;ANKS1B;DLGAP4;ANKRD6;C11ORF87;TSPYL1;SLC6A17;LMO4;PDE4D;KCNAB2;RUNDC3A;DNM1;SYN1;RNF41;MAPK8IP1;DKK3;ANO3;CACNB1;KIAA1217;CACNB2;OLFM1;SLC9A6;HECW1;EEF1A2;KCNMA1;MAPRE3;PLCB1;VSTM2A;ABCG4;INA;TSPYL4;NDRG3;DCTN1;STXBP1;NDRG2;ACTR3B;PHYHIP;MLLT6;KIAA0513;KLC2;ZNRF3;SV2B;MAP2;VPS8;KIAA1324;SLIT1;ASPDH;CTNNA2;ANKRD34A;CADM4;IQSEC2;RHBDD2;AGK;HOOK3;SMARCA2;TUBB4A;SNAP91;GRIN1;FER;DLG1;NECAP1;PPP2R2C;RAB15;PPP1R1B;RLTPR;CNIH2;EBAG9
Vagina	75/10073	0.3707290671838134	0.48823694115725425	0	0	1.0717360863477043	1.0634663137990703	DPP10;CHRM3;GABRB1;GDI1;CRTC1;FAM57B;DIRAS1;WIPF3;ABAT;FAIM2;ENO2;CNDP2;RIMS2;GRM5;NUDCD3;FAM19A2;SH3BGRL2;PIP4K2C;YWHAG;ANKS1B;DLGAP4;ANKRD6;C11ORF87;TSPYL1;LMO4;PDE4D;RUNDC3A;DNM1;MAPK8IP1;DKK3;ANO3;CACNB1;KIAA1217;CACNB2;OLFM1;SLC9A6;HECW1;EEF1A2;PLCB1;VSTM2A;ABCG4;TSPYL4;RTN1;NDRG3;DCTN1;NDRG2;ACTR3B;EPB49;MLLT6;KIAA0513;KLC2;ABLIM2;ZNRF3;SV2B;ASPDH;CTNNA2;ANKRD34A;CADM4;RHBDD2;AGK;HOOK3;SMARCA2;CORO2B;TUBB4A;GRIN1;GNAO1;FER;DLG1;PPP2R2C;RAB15;LYRM5;PPP1R1B;SPATS2L;RLTPR;EBAG9
Lymph node	109/14834	0.378262379340395	0.4935600147721117	0	0	1.085188455008489	1.0549846206025741	CHRM3;RAB3A;CRTC1;CTNND2;WIPF3;ABAT;FAIM2;ENO2;CNDP2;SCAMP5;RIMS2;FAM19A2;PIP4K2C;ANKS1B;SLC15A2;TSPYL1;SLC6A17;LMO4;RUNDC3A;RNF41;MAPK8IP1;DKK3;CACNB1;KIAA1217;CACNB2;OLFM1;SLC9A6;MAP7D1;HECW1;EEF1A2;ABCG4;TSPYL4;GPM6A;RTN1;NDRG3;PCDH10;STXBP1;NDRG2;ACTR3B;EPB49;KLC2;MAP2;VPS8;CASKIN1;TSPAN7;ANKRD34A;CADM3;CADM4;IQSEC2;RHBDD2;HOOK3;SMARCA2;CORO2B;SNAP91;GNAO1;FER;DLG1;PPP1R1B;SPATS2L;FXYD7;RLTPR;CNIH2;DPP10;GABRB1;GDI1;FAM57B;KCNC2;DIRAS1;GRM5;NUDCD3;SH3BGRL2;SULT4A1;YWHAG;DLGAP4;ANKRD6;ZNF365;PDE4D;KCNAB2;DUSP8;DNM1;SYN1;MPPED1;KCNMA1;MAPRE3;PLCB1;VSTM2A;INA;VAMP2;RABGAP1;DCTN1;PHYHIP;MLLT6;KIAA0513;ZNRF3;CAMK2N2;KIAA1324;ASPDH;CTNNA2;CA11;AGK;KIAA1045;TUBB4A;GRIN1;NECAP1;PPP2R2C;RAB15;LYRM5;EBAG9;CDK5R1
Pollen	1/66	0.3797902486551503	0.4935600147721117	0	0	2.1292092522861754	2.061364460573539	AGK
Spindle cell	1/66	0.3797902486551503	0.4935600147721117	0	0	2.1292092522861754	2.061364460573539	ENO2
Ear	2/186	0.3879749858713743	0.5008864885227382	0	0	1.505817513778322	1.4257297221417493	TSPAN7;SLC35F1
Esophagus	114/15560	0.3903810120054892	0.5008864885227382	0	0	1.0849410850705685	1.0205303709825444	CHRM3;RAB3A;CRTC1;CTNND2;WIPF3;ABAT;FAIM2;ENO2;CNDP2;SCAMP5;RIMS2;FAM19A2;PIP4K2C;BSN;ANKS1B;RBFOX1;SLC15A2;TSPYL1;LMO4;HPCAL4;RUNDC3A;RNF41;MAPK8IP1;DKK3;CACNB1;KIAA1217;CACNB2;OLFM1;SLC9A6;MAP7D1;EEF1A2;ABCG4;TSPYL4;GPM6A;RTN1;NDRG3;PCDH10;STXBP1;NDRG2;ACTR3B;EPB49;KLC2;NEURL;MAP2;VPS8;TSPAN7;PLXNA4;ANKRD34A;CADM3;CADM4;IQSEC2;RHBDD2;HOOK3;SMARCA2;CORO2B;SNAP91;SYT7;GNAO1;FER;RALYL;DLG1;PPP1R1B;SPATS2L;FXYD7;RLTPR;DPP10;GABRB1;GDI1;FAM57B;KCNC2;DIRAS1;GRM5;NUDCD3;LRRTM1;SH3BGRL2;YWHAG;DLGAP4;ANKRD6;ZNF365;PDE4D;KCNAB2;DNM1;SYN1;ANO3;KCNMA1;MAPRE3;PLCB1;VSTM2A;INA;VAMP2;RABGAP1;DCTN1;MLLT6;KIAA0513;ABLIM2;ZNRF3;SV2B;KIAA1324;SLIT1;ASPDH;CTNNA2;SNCB;CA11;AGK;GAD1;HTR5A;TUBB4A;GRIN1;NECAP1;PPP2R2C;RAB15;LYRM5;EBAG9;CDK5R1
Neuroblastoma cell	2/187	0.3905216690177281	0.5008864885227382	0	0	1.497601827179292	1.4081527968746934	NDRG2;VAMP2
Gingiva	1/69	0.3931349138342905	0.5020554094420593	0	0	2.034965034965035	1.8998483093920275	SMARCA2
Lymphoblast	1/70	0.3975194611313408	0.5032971718186504	0	0	2.005371440154049	1.8499779892385464	RNF41
Autonomic nervous system	1/70	0.3975194611313408	0.5032971718186504	0	0	2.005371440154049	1.8499779892385464	ENO2
Substantia nigra	1/71	0.4018725487300037	0.5066341960485089	0	0	1.9766233766233767	1.8019299631520787	KCNMA1
Liver	119/16290	0.4052866100747837	0.5077430010714028	0	0	1.0846948240677756	0.9796538265836223	CHRM3;RAB3A;CRTC1;CTNND2;ABAT;ENO2;CNDP2;SCAMP5;RIMS2;FAM19A2;PIP4K2C;BSN;ANKS1B;RBFOX1;TSPYL1;SLC6A17;LMO4;HPCAL4;RUNDC3A;RNF41;MAPK8IP1;DKK3;CACNB1;KIAA1217;CACNB2;OLFM1;SLC9A6;SCN8A;MAP7D1;HECW1;EEF1A2;ABCG4;TSPYL4;GPM6A;RTN1;NDRG3;PCDH10;STXBP1;NDRG2;ACTR3B;EPB49;CPLX1;KLC2;NEURL;MAP2;VPS8;CASKIN1;TSPAN7;ANKRD34A;CADM4;IQSEC2;RHBDD2;HOOK3;SMARCA2;CORO2B;SNAP91;SYT7;GNAO1;FER;RALYL;DLG1;PPP1R1B;SPATS2L;FXYD7;RLTPR;CNIH2;DPP10;GABRB1;GDI1;FAM57B;KCNC2;DIRAS1;GRM5;NUDCD3;LRRTM1;BAI2;SH3BGRL2;SULT4A1;YWHAG;DLGAP4;ANKRD6;ZNF365;PDE4D;KCNAB2;DUSP8;DNM1;SYN1;ANO3;MPPED1;KCNMA1;MAPRE3;PLCB1;VSTM2A;INA;VAMP2;RABGAP1;DCTN1;PHYHIP;MLLT6;KIAA0513;ZNRF3;SV2B;CAMK2N2;ASPDH;CTNNA2;SNCB;CA11;KCNB1;AGK;GAD1;KIAA1045;HTR5A;TUBB4A;NECAP1;PPP2R2C;RAB15;LYRM5;EBAG9;HCN1
Dentin	1/72	0.4061944008571222	0.5077430010714028	0	0	1.9486851176992022	1.7556160493075728	SMARCA2
Needle	1/79	0.43559127159863037	0.5411680013938016	0	0	1.7731755424063116	1.4735991760809273	ENO2
Artery	3/336	0.4366033367177111	0.5411680013938016	0	0	1.2473963325027155	1.0337550026220959	MAP2;KCNMA1;ENO2
BTO:0000379	3/351	0.4648076298474275	0.5737165305648164	0	0	1.1927121545610173	0.9137745407825236	CEND1;ACTR3B;EBAG9
Neonate	1/87	0.4674215946571725	0.5745390434327745	0	0	1.6075784680435843	1.2226014542765409	ENO2
3T3-L1 cell	1/88	0.47127290407065275	0.5756795795159841	0	0	1.5890201752270718	1.1954483826183349	VAMP2
Uterine cervix	86/11814	0.4722524008232819	0.5756795795159841	0	0	1.0276144328926942	0.7709591875852402	DPP10;CHRM3;GABRB1;GDI1;FAM57B;KCNC2;CTNND2;DIRAS1;WIPF3;FAIM2;ENO2;CNDP2;RIMS2;GRM5;NUDCD3;FAM19A2;SH3BGRL2;PIP4K2C;BSN;YWHAG;ANKS1B;DLGAP4;ANKRD6;C11ORF87;TSPYL1;LMO4;PDE4D;KCNAB2;RUNDC3A;DNM1;RNF41;MAPK8IP1;DKK3;ANO3;CACNB1;KIAA1217;OLFM1;SLC9A6;HECW1;EEF1A2;KCNMA1;MAPRE3;PLCB1;VSTM2A;ABCG4;INA;TSPYL4;RTN1;NDRG3;DCTN1;CEND1;NDRG2;ACTR3B;EPB49;MLLT6;KIAA0513;KLC2;ABLIM2;ZNRF3;SV2B;KIAA1324;ASPDH;CTNNA2;ANKRD34A;CA11;CADM4;IQSEC2;RHBDD2;KCNB1;AGK;HOOK3;SMARCA2;CORO2B;TUBB4A;SNAP91;GRIN1;GNAO1;FER;DLG1;PPP2R2C;RAB15;LYRM5;PPP1R1B;SPATS2L;RLTPR;EBAG9
Small intestine	45/6152	0.4805709066180569	0.5834091253182172	0	0	1.023341322178722	0.7498845586297523	DPP10;CHRM3;NDRG3;RABGAP1;GDI1;PCDH10;FAM57B;ABAT;FAIM2;KNDC1;NDRG2;ACTR3B;EPB49;PHYHIP;CNDP2;LRRTM1;CAMK2N2;TSPAN7;KIAA1324;ASPDH;PIP4K2C;SULT4A1;ANKRD6;TSPYL1;SLC6A17;LMO4;SMARCA2;CORO2B;SYN1;RNF41;MAPK8IP1;DKK3;GRIN1;SLC9A6;MPPED1;LYRM5;MAP7D1;EEF1A2;PPP1R1B;SPATS2L;RLTPR;INA;EBAG9;TSPYL4;CDK5R1
Hair cell	1/91	0.4826616682524694	0.5835458694036003	0	0	1.5358197358197359	1.1187515309818774	KCNMA1
